id,timestamp,user_id,text,platform
post_002898,2025-05-05 00:05:42,user_45,这个产品真的很棒！强烈推荐给大家,知乎
post_002899,2025-05-21 16:33:42,user_520,服务态度超级好，非常满意！,知乎
post_002900,2025-05-04 04:17:42,user_249,发货速度正常，产品符合预期,知乎
post_002901,2025-05-05 03:12:42,user_760,质量太差了，完全不值这个价格,知乎
post_002902,2025-05-01 09:54:42,user_414,质量很不错，物超所值,知乎
post_002903,2025-05-07 01:51:42,user_843,客服态度很差，问题一直没解决,微博
post_002904,2025-05-13 16:24:42,user_281,包装破损，产品也有问题,抖音
post_002905,2025-05-19 05:26:42,user_702,这个产品真的很棒！强烈推荐给大家,微博
post_002906,2025-05-24 17:02:42,user_214,客服回复及时，产品质量一般,小红书
post_002907,2025-05-25 14:56:42,user_983,发货速度很快，很满意这次购物体验,知乎
post_002908,2025-05-04 18:09:42,user_628,发货太慢了，等了好久才收到,抖音
post_002909,2025-05-09 21:06:42,user_597,质量很不错，物超所值,知乎
post_002910,2025-05-18 07:46:42,user_62,发货速度很快，很满意这次购物体验,知乎
post_002911,2025-05-17 11:19:42,user_411,质量很不错，物超所值,微信
post_002912,2025-05-23 03:59:42,user_199,发货速度正常，产品符合预期,抖音
post_002913,2025-05-01 01:05:42,user_944,收到货了，还没来得及试用,抖音
post_002914,2025-05-02 16:26:42,user_179,发货速度很快，很满意这次购物体验,小红书
post_002915,2025-05-18 19:56:42,user_190,包装精美，产品质量很好,小红书
post_002916,2025-05-18 19:37:42,user_549,这个产品真的很棒！强烈推荐给大家,知乎
post_002917,2025-05-24 00:19:42,user_744,这个产品真的很棒！强烈推荐给大家,微博
post_002918,2025-05-11 07:50:42,user_333,发货太慢了，等了好久才收到,小红书
post_002919,2025-05-22 11:31:42,user_639,价格适中，质量还行,抖音
post_002920,2025-05-20 03:21:42,user_751,包装精美，产品质量很好,微博
post_002921,2025-05-31 11:36:42,user_13,质量很不错，物超所值,小红书
post_002922,2025-05-21 08:31:42,user_180,包装破损，产品也有问题,微信
post_002923,2025-05-18 15:13:42,user_143,服务态度超级好，非常满意！,抖音
post_002924,2025-05-26 03:55:42,user_424,包装精美，产品质量很好,抖音
post_002925,2025-05-02 07:01:42,user_82,这个产品真的很棒！强烈推荐给大家,小红书
post_002926,2025-05-11 10:12:42,user_750,整体还可以，没有特别惊喜,小红书
post_002927,2025-05-11 00:37:42,user_528,服务态度超级好，非常满意！,微信
post_002928,2025-05-24 18:08:42,user_837,质量太差了，完全不值这个价格,抖音
post_002929,2025-05-08 15:18:42,user_258,发货太慢了，等了好久才收到,知乎
post_002930,2025-05-27 18:22:42,user_110,客服很耐心，解决问题很及时,知乎
post_002931,2025-05-22 03:58:42,user_694,质量太差了，完全不值这个价格,小红书
post_002932,2025-05-29 06:54:42,user_707,这个产品真的很棒！强烈推荐给大家,微博
post_002933,2025-05-01 20:41:42,user_848,客服回复及时，产品质量一般,抖音
post_002934,2025-05-12 11:50:42,user_946,服务态度超级好，非常满意！,微信
post_002935,2025-05-02 21:52:42,user_68,客服很耐心，解决问题很及时,抖音
post_002936,2025-05-19 05:22:42,user_608,包装破损，产品也有问题,小红书
post_002937,2025-05-25 16:07:42,user_286,价格适中，质量还行,微博
post_002938,2025-05-19 03:52:42,user_115,发货速度很快，很满意这次购物体验,微博
post_002939,2025-05-29 19:34:42,user_354,包装还可以，产品一般般,抖音
post_002940,2025-05-16 02:02:42,user_920,客服很耐心，解决问题很及时,知乎
post_002941,2025-05-11 07:37:42,user_532,包装还可以，产品一般般,微博
post_002942,2025-04-30 17:47:42,user_279,收到货了，还没来得及试用,微信
post_002943,2025-05-19 09:55:42,user_420,包装精美，产品质量很好,知乎
post_002944,2025-05-03 09:14:42,user_797,客服很耐心，解决问题很及时,微博
post_002945,2025-05-07 05:15:42,user_42,发货太慢了，等了好久才收到,微博
post_002946,2025-05-03 02:05:42,user_552,价格适中，质量还行,微信
post_002947,2025-05-16 02:24:42,user_810,这个产品真的很棒！强烈推荐给大家,微信
post_002948,2025-05-09 08:37:42,user_780,客服态度很差，问题一直没解决,微博
post_002949,2025-05-21 20:59:42,user_679,服务态度超级好，非常满意！,微信
post_002950,2025-05-08 16:16:42,user_441,客服很耐心，解决问题很及时,知乎
post_002951,2025-05-02 18:04:42,user_212,价格适中，质量还行,抖音
post_002952,2025-05-12 19:51:42,user_755,包装破损，产品也有问题,微信
post_002953,2025-05-24 23:22:42,user_870,收到货了，还没来得及试用,知乎
post_002954,2025-05-28 04:13:42,user_47,质量太差了，完全不值这个价格,微博
post_002955,2025-05-22 10:39:42,user_668,这个产品真的很棒！强烈推荐给大家,知乎
post_002956,2025-05-11 22:05:42,user_188,质量太差了，完全不值这个价格,抖音
post_002957,2025-05-02 09:27:42,user_430,售后服务太差了，不会再买了,微博
post_002958,2025-05-24 23:35:42,user_400,客服很耐心，解决问题很及时,微博
post_002959,2025-05-02 14:10:42,user_736,这个产品真的很棒！强烈推荐给大家,知乎
post_002960,2025-05-15 21:53:42,user_915,包装还可以，产品一般般,知乎
post_002961,2025-05-14 00:59:42,user_835,服务态度超级好，非常满意！,微信
post_002962,2025-05-09 17:44:42,user_58,服务态度超级好，非常满意！,知乎
post_002963,2025-05-26 00:18:42,user_378,售后服务太差了，不会再买了,小红书
post_002964,2025-05-10 06:43:42,user_118,客服态度很差，问题一直没解决,知乎
post_002965,2025-05-12 01:51:42,user_759,客服很耐心，解决问题很及时,抖音
post_002966,2025-05-21 22:04:42,user_443,发货速度正常，产品符合预期,微信
post_002967,2025-05-21 01:33:42,user_938,整体还可以，没有特别惊喜,小红书
post_002968,2025-05-17 01:40:42,user_666,发货速度很快，很满意这次购物体验,微信
post_002969,2025-05-07 06:46:42,user_738,包装还可以，产品一般般,小红书
post_002970,2025-05-25 09:48:42,user_259,客服态度很差，问题一直没解决,知乎
post_002971,2025-05-02 04:01:42,user_424,包装精美，产品质量很好,微信
post_002972,2025-05-25 03:35:42,user_941,价格适中，质量还行,微博
post_002973,2025-05-05 05:07:42,user_460,客服态度很差，问题一直没解决,小红书
post_002974,2025-05-27 09:12:42,user_149,整体还可以，没有特别惊喜,微信
post_002975,2025-05-14 15:27:42,user_578,服务态度超级好，非常满意！,抖音
post_002976,2025-05-19 17:55:42,user_401,客服态度很差，问题一直没解决,小红书
post_002977,2025-05-28 16:30:42,user_302,质量很不错，物超所值,知乎
post_002978,2025-05-13 15:36:42,user_957,客服回复及时，产品质量一般,微博
post_002979,2025-05-13 04:55:42,user_928,客服回复及时，产品质量一般,抖音
post_002980,2025-05-30 17:11:42,user_444,质量很不错，物超所值,微信
post_002981,2025-05-14 00:06:42,user_836,质量很不错，物超所值,小红书
post_002982,2025-05-18 00:49:42,user_541,客服回复及时，产品质量一般,微信
post_002983,2025-05-21 01:44:42,user_123,包装精美，产品质量很好,小红书
post_002984,2025-05-29 03:38:42,user_495,价格适中，质量还行,微博
post_002985,2025-05-07 02:29:42,user_302,收到货了，还没来得及试用,知乎
post_002986,2025-05-02 19:52:42,user_707,包装破损，产品也有问题,微博
post_002987,2025-04-30 16:03:42,user_305,产品和描述完全不符，很失望,知乎
post_002988,2025-05-10 16:24:42,user_661,包装破损，产品也有问题,知乎
post_002989,2025-05-21 13:34:42,user_888,发货太慢了，等了好久才收到,知乎
post_002990,2025-05-01 02:08:42,user_575,价格适中，质量还行,小红书
post_002991,2025-05-15 19:06:42,user_927,客服很耐心，解决问题很及时,微博
post_002992,2025-05-08 06:21:42,user_65,发货太慢了，等了好久才收到,小红书
post_002993,2025-05-18 16:22:42,user_709,客服态度很差，问题一直没解决,微信
post_002994,2025-05-30 22:28:42,user_190,发货速度很快，很满意这次购物体验,微信
post_002995,2025-05-03 01:20:42,user_585,发货太慢了，等了好久才收到,小红书
post_002996,2025-05-30 00:24:42,user_20,包装还可以，产品一般般,微信
post_002997,2025-05-23 09:19:42,user_665,包装精美，产品质量很好,微信
post_002998,2025-05-29 13:05:42,user_871,质量太差了，完全不值这个价格,抖音
post_002999,2025-05-20 18:43:42,user_462,发货速度正常，产品符合预期,微博
post_003000,2025-05-14 03:58:42,user_333,客服很耐心，解决问题很及时,微信
post_003001,2025-05-27 05:37:42,user_740,发货速度正常，产品符合预期,知乎
post_003002,2025-05-30 07:27:42,user_3,收到货了，还没来得及试用,知乎
post_003003,2025-05-07 15:59:42,user_756,客服很耐心，解决问题很及时,抖音
post_003004,2025-05-09 04:34:42,user_875,包装精美，产品质量很好,微信
post_003005,2025-05-11 04:50:42,user_13,售后服务太差了，不会再买了,微博
post_003006,2025-05-02 23:05:42,user_57,收到货了，还没来得及试用,微信
post_003007,2025-05-07 01:37:42,user_514,质量太差了，完全不值这个价格,微信
post_003008,2025-05-02 10:55:42,user_231,这个产品真的很棒！强烈推荐给大家,微博
post_003009,2025-05-06 00:17:42,user_190,发货太慢了，等了好久才收到,知乎
post_003010,2025-05-16 04:47:42,user_446,包装精美，产品质量很好,小红书
post_003011,2025-05-25 18:08:42,user_547,产品和描述完全不符，很失望,抖音
post_003012,2025-05-31 05:58:42,user_419,这个产品真的很棒！强烈推荐给大家,微博
post_003013,2025-05-07 15:24:42,user_1000,价格适中，质量还行,微博
post_003014,2025-05-13 07:11:42,user_211,产品和描述完全不符，很失望,知乎
post_003015,2025-05-15 10:49:42,user_395,质量很不错，物超所值,抖音
post_003016,2025-04-30 15:56:42,user_192,这个产品真的很棒！强烈推荐给大家,抖音
post_003017,2025-05-26 10:30:42,user_313,产品和描述完全不符，很失望,知乎
post_003018,2025-05-12 20:54:42,user_374,产品和描述完全不符，很失望,抖音
post_003019,2025-05-15 11:57:42,user_586,客服态度很差，问题一直没解决,知乎
post_003020,2025-05-06 22:47:42,user_125,质量很不错，物超所值,小红书
post_003021,2025-05-05 01:53:42,user_93,质量很不错，物超所值,知乎
post_003022,2025-05-20 13:54:42,user_554,服务态度超级好，非常满意！,小红书
post_003023,2025-05-20 12:37:42,user_672,收到货了，还没来得及试用,小红书
post_003024,2025-05-12 11:13:42,user_521,收到货了，还没来得及试用,微信
post_003025,2025-05-08 04:30:42,user_178,客服态度很差，问题一直没解决,抖音
post_003026,2025-05-05 08:18:42,user_881,产品和描述完全不符，很失望,微信
post_003027,2025-05-13 13:38:42,user_213,包装还可以，产品一般般,抖音
post_003028,2025-05-01 18:24:42,user_5,质量太差了，完全不值这个价格,抖音
post_003029,2025-05-30 11:49:42,user_308,包装精美，产品质量很好,微博
post_003030,2025-05-11 07:39:42,user_73,发货太慢了，等了好久才收到,小红书
post_003031,2025-05-12 10:38:42,user_218,整体还可以，没有特别惊喜,知乎
post_003032,2025-05-13 17:38:42,user_489,这个产品真的很棒！强烈推荐给大家,微博
post_003033,2025-04-30 21:34:42,user_273,包装还可以，产品一般般,知乎
post_003034,2025-05-02 23:19:42,user_434,价格适中，质量还行,微博
post_003035,2025-05-14 05:33:42,user_765,服务态度超级好，非常满意！,小红书
post_003036,2025-05-23 09:00:42,user_628,客服态度很差，问题一直没解决,微博
post_003037,2025-05-01 15:04:42,user_286,发货速度很快，很满意这次购物体验,微信
post_003038,2025-05-21 21:16:42,user_515,发货太慢了，等了好久才收到,小红书
post_003039,2025-05-13 03:04:42,user_398,发货速度很快，很满意这次购物体验,抖音
post_003040,2025-05-18 16:26:42,user_15,服务态度超级好，非常满意！,知乎
post_003041,2025-05-24 06:39:42,user_590,发货速度正常，产品符合预期,微博
post_003042,2025-05-11 09:40:42,user_375,服务态度超级好，非常满意！,微博
post_003043,2025-05-16 18:23:42,user_534,服务态度超级好，非常满意！,知乎
post_003044,2025-05-14 09:46:42,user_937,这个产品真的很棒！强烈推荐给大家,知乎
post_003045,2025-05-01 20:32:42,user_470,价格适中，质量还行,知乎
post_003046,2025-05-26 20:40:42,user_817,客服态度很差，问题一直没解决,微博
post_003047,2025-05-20 21:26:42,user_432,包装精美，产品质量很好,小红书
post_003048,2025-05-06 23:15:42,user_307,客服回复及时，产品质量一般,微信
post_003049,2025-05-20 08:53:42,user_28,售后服务太差了，不会再买了,微博
post_003050,2025-05-15 19:20:42,user_524,发货太慢了，等了好久才收到,微信
post_003051,2025-05-22 12:10:42,user_878,包装破损，产品也有问题,微博
post_003052,2025-04-30 17:50:42,user_467,客服很耐心，解决问题很及时,知乎
post_003053,2025-05-15 08:43:42,user_833,包装还可以，产品一般般,抖音
post_003054,2025-05-13 10:37:42,user_695,包装破损，产品也有问题,微博
post_003055,2025-05-13 10:02:42,user_979,整体还可以，没有特别惊喜,知乎
post_003056,2025-05-10 17:10:42,user_320,客服很耐心，解决问题很及时,小红书
post_003057,2025-05-03 23:35:42,user_93,这个产品真的很棒！强烈推荐给大家,知乎
post_003058,2025-05-05 19:13:42,user_181,这个产品真的很棒！强烈推荐给大家,知乎
post_003059,2025-05-28 02:42:42,user_617,包装破损，产品也有问题,小红书
post_003060,2025-05-13 21:21:42,user_636,包装精美，产品质量很好,抖音
post_003061,2025-05-16 06:29:42,user_385,产品和描述完全不符，很失望,知乎
post_003062,2025-05-18 04:02:42,user_488,整体还可以，没有特别惊喜,小红书
post_003063,2025-05-03 22:15:42,user_968,包装破损，产品也有问题,小红书
post_003064,2025-05-27 13:21:42,user_637,包装还可以，产品一般般,知乎
post_003065,2025-05-17 21:47:42,user_592,质量太差了，完全不值这个价格,知乎
post_003066,2025-05-16 05:50:42,user_985,包装还可以，产品一般般,知乎
post_003067,2025-05-22 11:28:42,user_195,产品和描述完全不符，很失望,抖音
post_003068,2025-05-30 06:49:42,user_865,整体还可以，没有特别惊喜,小红书
post_003069,2025-05-09 16:01:42,user_889,服务态度超级好，非常满意！,微信
post_003070,2025-05-17 23:55:42,user_518,发货速度正常，产品符合预期,微信
post_003071,2025-04-30 17:13:42,user_832,发货速度正常，产品符合预期,抖音
post_003072,2025-05-26 06:44:42,user_729,包装还可以，产品一般般,抖音
post_003073,2025-05-01 18:21:42,user_56,质量太差了，完全不值这个价格,知乎
post_003074,2025-05-14 14:43:42,user_16,包装破损，产品也有问题,知乎
post_003075,2025-05-22 03:12:42,user_446,质量很不错，物超所值,微博
post_003076,2025-05-29 03:46:42,user_183,包装破损，产品也有问题,知乎
post_003077,2025-05-03 21:56:42,user_425,包装精美，产品质量很好,知乎
post_003078,2025-05-06 10:02:42,user_191,价格适中，质量还行,微博
post_003079,2025-05-09 06:30:42,user_554,客服很耐心，解决问题很及时,微信
post_003080,2025-05-06 15:54:42,user_415,发货速度很快，很满意这次购物体验,微信
post_003081,2025-05-22 07:11:42,user_538,发货速度很快，很满意这次购物体验,微博
post_003082,2025-05-15 13:47:42,user_354,客服回复及时，产品质量一般,知乎
post_003083,2025-05-10 20:10:42,user_510,包装破损，产品也有问题,微博
post_003084,2025-05-09 19:42:42,user_138,发货速度很快，很满意这次购物体验,知乎
post_003085,2025-05-14 18:09:42,user_723,客服很耐心，解决问题很及时,微信
post_003086,2025-05-30 06:51:42,user_559,这个产品真的很棒！强烈推荐给大家,微博
post_003087,2025-05-28 13:02:42,user_578,售后服务太差了，不会再买了,微博
post_003088,2025-05-28 07:23:42,user_900,售后服务太差了，不会再买了,抖音
post_003089,2025-05-08 19:16:42,user_154,客服很耐心，解决问题很及时,抖音
post_003090,2025-05-13 09:32:42,user_386,包装破损，产品也有问题,小红书
post_003091,2025-05-09 01:43:42,user_580,客服态度很差，问题一直没解决,知乎
post_003092,2025-05-19 00:02:42,user_377,整体还可以，没有特别惊喜,知乎
post_003093,2025-05-24 01:11:42,user_753,客服很耐心，解决问题很及时,抖音
post_003094,2025-05-04 12:31:42,user_783,价格适中，质量还行,知乎
post_003095,2025-05-06 02:10:42,user_139,产品和描述完全不符，很失望,抖音
post_003096,2025-05-05 20:42:42,user_463,质量很不错，物超所值,微信
post_003097,2025-05-30 20:42:42,user_540,质量很不错，物超所值,微信
post_003098,2025-05-04 23:19:42,user_431,发货太慢了，等了好久才收到,微信
post_003099,2025-05-20 11:13:42,user_880,服务态度超级好，非常满意！,抖音
post_003100,2025-05-27 13:18:42,user_833,发货太慢了，等了好久才收到,抖音
post_003101,2025-05-23 23:01:42,user_661,质量很不错，物超所值,微信
post_003102,2025-05-05 11:35:42,user_551,售后服务太差了，不会再买了,小红书
post_003103,2025-05-30 11:07:42,user_400,包装还可以，产品一般般,知乎
post_003104,2025-05-02 07:03:42,user_54,服务态度超级好，非常满意！,抖音
post_003105,2025-05-04 15:59:42,user_636,价格适中，质量还行,抖音
post_003106,2025-05-08 05:52:42,user_293,包装精美，产品质量很好,抖音
post_003107,2025-05-23 01:26:42,user_341,发货速度很快，很满意这次购物体验,抖音
post_003108,2025-05-15 04:40:42,user_738,质量很不错，物超所值,微信
post_003109,2025-05-24 19:27:42,user_75,服务态度超级好，非常满意！,微信
post_003110,2025-05-17 07:53:42,user_901,收到货了，还没来得及试用,知乎
post_003111,2025-05-25 06:01:42,user_540,整体还可以，没有特别惊喜,微博
post_003112,2025-05-07 04:29:42,user_959,包装精美，产品质量很好,微信
post_003113,2025-05-16 07:22:42,user_436,整体还可以，没有特别惊喜,抖音
post_003114,2025-04-30 14:54:42,user_988,质量很不错，物超所值,小红书
post_003115,2025-05-25 22:07:42,user_464,质量太差了，完全不值这个价格,微博
post_003116,2025-05-04 11:00:42,user_719,整体还可以，没有特别惊喜,微信
post_003117,2025-05-18 02:25:42,user_416,包装精美，产品质量很好,小红书
post_003118,2025-05-07 06:09:42,user_732,包装精美，产品质量很好,微信
post_003119,2025-05-01 21:31:42,user_742,质量很不错，物超所值,知乎
post_003120,2025-05-23 03:58:42,user_555,包装精美，产品质量很好,小红书
post_003121,2025-05-11 10:02:42,user_368,发货太慢了，等了好久才收到,微博
post_003122,2025-05-28 03:13:42,user_375,包装破损，产品也有问题,微信
post_003123,2025-05-01 01:10:42,user_357,包装还可以，产品一般般,知乎
post_003124,2025-04-30 19:23:42,user_644,发货速度很快，很满意这次购物体验,抖音
post_003125,2025-05-30 17:13:42,user_977,包装精美，产品质量很好,微博
post_003126,2025-05-08 20:33:42,user_982,客服很耐心，解决问题很及时,微信
post_003127,2025-05-14 02:44:42,user_798,客服回复及时，产品质量一般,小红书
post_003128,2025-05-26 02:02:42,user_21,质量很不错，物超所值,微信
post_003129,2025-05-07 08:39:42,user_659,发货速度很快，很满意这次购物体验,小红书
post_003130,2025-05-22 11:30:42,user_107,包装精美，产品质量很好,小红书
post_003131,2025-05-01 20:54:42,user_387,收到货了，还没来得及试用,小红书
post_003132,2025-05-02 14:09:42,user_407,包装精美，产品质量很好,微信
post_003133,2025-05-17 16:30:42,user_550,质量很不错，物超所值,微博
post_003134,2025-05-05 17:14:42,user_492,售后服务太差了，不会再买了,抖音
post_003135,2025-05-21 19:55:42,user_383,客服很耐心，解决问题很及时,微信
post_003136,2025-05-12 15:01:42,user_80,这个产品真的很棒！强烈推荐给大家,微博
post_003137,2025-05-07 05:42:42,user_32,收到货了，还没来得及试用,微信
post_003138,2025-05-12 09:21:42,user_947,产品和描述完全不符，很失望,小红书
post_003139,2025-05-29 01:44:42,user_667,服务态度超级好，非常满意！,小红书
post_003140,2025-05-01 12:55:42,user_247,收到货了，还没来得及试用,抖音
post_003141,2025-05-28 19:29:42,user_671,这个产品真的很棒！强烈推荐给大家,微博
post_003142,2025-05-28 16:22:42,user_219,客服很耐心，解决问题很及时,微信
post_003143,2025-05-25 09:14:42,user_965,包装还可以，产品一般般,微信
post_003144,2025-05-28 20:42:42,user_961,售后服务太差了，不会再买了,抖音
post_003145,2025-05-14 12:27:42,user_206,售后服务太差了，不会再买了,小红书
post_003146,2025-05-26 14:55:42,user_295,发货速度很快，很满意这次购物体验,微信
post_003147,2025-05-03 20:06:42,user_859,产品和描述完全不符，很失望,抖音
post_003148,2025-05-15 20:09:42,user_995,收到货了，还没来得及试用,微博
post_003149,2025-05-20 09:45:42,user_898,客服很耐心，解决问题很及时,小红书
post_003150,2025-05-08 04:14:42,user_943,售后服务太差了，不会再买了,微信
post_003151,2025-05-14 10:38:42,user_851,包装还可以，产品一般般,知乎
post_003152,2025-05-17 03:47:42,user_72,包装破损，产品也有问题,抖音
post_003153,2025-05-11 02:04:42,user_729,包装还可以，产品一般般,抖音
post_003154,2025-04-30 16:51:42,user_190,客服回复及时，产品质量一般,知乎
post_003155,2025-05-01 00:02:42,user_709,发货太慢了，等了好久才收到,小红书
post_003156,2025-05-10 11:12:42,user_392,质量很不错，物超所值,微信
post_003157,2025-05-18 09:26:42,user_100,包装精美，产品质量很好,小红书
post_003158,2025-05-21 09:25:42,user_980,发货太慢了，等了好久才收到,微信
post_003159,2025-05-02 08:03:42,user_200,包装破损，产品也有问题,微信
post_003160,2025-05-06 19:37:42,user_460,质量很不错，物超所值,知乎
post_003161,2025-05-26 02:44:42,user_248,产品和描述完全不符，很失望,知乎
post_003162,2025-05-08 22:46:42,user_983,质量太差了，完全不值这个价格,微信
post_003163,2025-05-17 14:03:42,user_412,发货速度很快，很满意这次购物体验,小红书
post_003164,2025-05-07 17:13:42,user_562,质量很不错，物超所值,微信
post_003165,2025-05-16 12:05:42,user_512,客服回复及时，产品质量一般,小红书
post_003166,2025-05-14 23:59:42,user_167,客服态度很差，问题一直没解决,微信
post_003167,2025-05-31 02:13:42,user_252,质量很不错，物超所值,知乎
post_003168,2025-05-19 05:10:42,user_763,质量太差了，完全不值这个价格,抖音
post_003169,2025-05-29 07:03:42,user_478,收到货了，还没来得及试用,抖音
post_003170,2025-05-02 17:50:42,user_944,客服回复及时，产品质量一般,小红书
post_003171,2025-05-04 19:47:42,user_854,发货速度很快，很满意这次购物体验,知乎
post_003172,2025-05-18 18:05:42,user_564,产品和描述完全不符，很失望,抖音
post_003173,2025-05-12 00:43:42,user_405,客服回复及时，产品质量一般,微信
post_003174,2025-05-10 13:34:42,user_65,质量太差了，完全不值这个价格,小红书
post_003175,2025-05-07 16:15:42,user_689,质量太差了，完全不值这个价格,微信
post_003176,2025-05-14 08:41:42,user_705,质量太差了，完全不值这个价格,知乎
post_003177,2025-05-25 03:58:42,user_419,产品和描述完全不符，很失望,微博
post_003178,2025-05-17 02:08:42,user_558,服务态度超级好，非常满意！,知乎
post_003179,2025-05-09 20:57:42,user_287,质量太差了，完全不值这个价格,小红书
post_003180,2025-05-14 10:12:42,user_403,客服态度很差，问题一直没解决,小红书
post_003181,2025-05-11 05:29:42,user_635,发货太慢了，等了好久才收到,抖音
post_003182,2025-05-26 05:32:42,user_399,发货太慢了，等了好久才收到,微博
post_003183,2025-05-09 04:05:42,user_947,售后服务太差了，不会再买了,微信
post_003184,2025-05-24 09:39:42,user_900,价格适中，质量还行,微博
post_003185,2025-05-03 06:03:42,user_672,客服回复及时，产品质量一般,微博
post_003186,2025-05-17 04:08:42,user_276,质量很不错，物超所值,知乎
post_003187,2025-05-01 22:53:42,user_954,客服态度很差，问题一直没解决,抖音
post_003188,2025-05-18 08:05:42,user_926,这个产品真的很棒！强烈推荐给大家,抖音
post_003189,2025-05-01 15:08:42,user_504,包装精美，产品质量很好,小红书
post_003190,2025-05-04 07:13:42,user_783,包装精美，产品质量很好,小红书
post_003191,2025-05-28 15:22:42,user_568,价格适中，质量还行,小红书
post_003192,2025-05-09 20:53:42,user_911,产品和描述完全不符，很失望,知乎
post_003193,2025-05-23 23:14:42,user_189,整体还可以，没有特别惊喜,抖音
post_003194,2025-05-28 23:23:42,user_40,这个产品真的很棒！强烈推荐给大家,抖音
post_003195,2025-05-01 17:12:42,user_360,质量很不错，物超所值,微博
post_003196,2025-05-26 17:45:42,user_692,包装精美，产品质量很好,微博
post_003197,2025-05-25 12:29:42,user_353,发货太慢了，等了好久才收到,微博
post_003198,2025-05-12 00:48:42,user_228,服务态度超级好，非常满意！,小红书
post_003199,2025-05-24 08:40:42,user_622,发货速度正常，产品符合预期,微博
post_003200,2025-05-03 06:16:42,user_56,质量很不错，物超所值,抖音
post_003201,2025-05-01 06:37:42,user_718,包装还可以，产品一般般,知乎
post_003202,2025-05-15 19:28:42,user_369,收到货了，还没来得及试用,微信
post_003203,2025-05-19 20:22:42,user_310,客服态度很差，问题一直没解决,微博
post_003204,2025-05-28 08:07:42,user_21,发货速度正常，产品符合预期,小红书
post_003205,2025-05-28 11:02:42,user_727,产品和描述完全不符，很失望,微博
post_003206,2025-05-12 09:49:42,user_57,整体还可以，没有特别惊喜,抖音
post_003207,2025-05-21 11:33:42,user_347,收到货了，还没来得及试用,微博
post_003208,2025-05-27 20:25:42,user_937,整体还可以，没有特别惊喜,抖音
post_003209,2025-05-16 16:18:42,user_120,价格适中，质量还行,微博
post_003210,2025-05-17 19:04:42,user_330,客服回复及时，产品质量一般,知乎
post_003211,2025-05-05 20:08:42,user_690,发货太慢了，等了好久才收到,抖音
post_003212,2025-05-06 00:27:42,user_537,售后服务太差了，不会再买了,小红书
post_003213,2025-05-09 03:08:42,user_394,售后服务太差了，不会再买了,小红书
post_003214,2025-05-10 20:05:42,user_70,包装还可以，产品一般般,知乎
post_003215,2025-05-18 09:23:42,user_639,服务态度超级好，非常满意！,微博
post_003216,2025-05-03 05:26:42,user_675,质量太差了，完全不值这个价格,微博
post_003217,2025-05-11 03:26:42,user_787,发货太慢了，等了好久才收到,微信
post_003218,2025-05-04 05:27:42,user_403,客服回复及时，产品质量一般,抖音
post_003219,2025-05-11 21:18:42,user_780,产品和描述完全不符，很失望,小红书
post_003220,2025-05-23 04:02:42,user_431,客服态度很差，问题一直没解决,知乎
post_003221,2025-05-29 04:35:42,user_701,售后服务太差了，不会再买了,微博
post_003222,2025-05-02 19:03:42,user_130,客服态度很差，问题一直没解决,小红书
post_003223,2025-05-23 20:44:42,user_154,客服很耐心，解决问题很及时,抖音
post_003224,2025-05-22 10:42:42,user_49,价格适中，质量还行,微博
post_003225,2025-05-18 12:21:42,user_541,整体还可以，没有特别惊喜,抖音
post_003226,2025-05-15 01:13:42,user_988,质量太差了，完全不值这个价格,微信
post_003227,2025-05-09 04:46:42,user_406,整体还可以，没有特别惊喜,微信
post_003228,2025-05-09 08:34:42,user_817,发货速度正常，产品符合预期,微博
post_003229,2025-05-27 11:22:42,user_767,发货速度很快，很满意这次购物体验,知乎
post_003230,2025-05-21 09:29:42,user_108,发货速度很快，很满意这次购物体验,小红书
post_003231,2025-05-05 00:38:42,user_340,发货速度很快，很满意这次购物体验,抖音
post_003232,2025-05-25 14:03:42,user_811,收到货了，还没来得及试用,抖音
post_003233,2025-05-21 20:28:42,user_34,客服很耐心，解决问题很及时,微信
post_003234,2025-05-18 13:01:42,user_814,质量很不错，物超所值,微信
post_003235,2025-05-08 11:54:42,user_807,质量很不错，物超所值,微信
post_003236,2025-05-08 07:01:42,user_876,质量很不错，物超所值,抖音
post_003237,2025-05-11 20:29:42,user_484,客服态度很差，问题一直没解决,抖音
post_003238,2025-05-04 14:58:42,user_539,客服态度很差，问题一直没解决,知乎
post_003239,2025-05-25 08:56:42,user_725,客服回复及时，产品质量一般,小红书
post_003240,2025-05-31 00:25:42,user_180,发货速度正常，产品符合预期,抖音
post_003241,2025-05-08 00:48:42,user_25,包装精美，产品质量很好,小红书
post_003242,2025-05-23 10:37:42,user_924,价格适中，质量还行,微信
post_003243,2025-05-01 17:57:42,user_266,发货速度很快，很满意这次购物体验,知乎
post_003244,2025-05-04 01:51:42,user_396,质量很不错，物超所值,知乎
post_003245,2025-05-15 21:26:42,user_735,发货速度正常，产品符合预期,微博
post_003246,2025-05-07 17:44:42,user_954,客服回复及时，产品质量一般,微信
post_003247,2025-05-19 03:35:42,user_681,包装精美，产品质量很好,抖音
post_003248,2025-05-15 13:04:42,user_364,客服回复及时，产品质量一般,微博
post_003249,2025-05-17 04:19:42,user_305,价格适中，质量还行,微博
post_003250,2025-05-23 01:55:42,user_670,包装还可以，产品一般般,微博
